OID_,MAX_alt,MIN_alt,MEAN_heading,MAX_gs,ident,COUNT_,MEAN_alt,END_DATETIME,TRACK_DURATION,START_DATETIME,ANY_altChange,MIN_gs,F_id,PlatformType,Speed,DateTime,DateTimeSim,Distance_1_sec,BEARING,POINT_X,POINT_Y,POINT_Z,PlatformName,Speed_km_hr
100,34000,34000,241.8,355,AAL1072,5,34000,2/2/2017 19:13,169000,2/2/2017 19:10,C,350,AVoPISUYEp_4vUo2LSUm,Aircraft,800,,4/7/2021 11:22,357.6311111,242.8541514,-78.04608921,39.30708973,nan,"u""""Aircraft""""",1287.472
101,34000,34000,241.8,355,AAL1072,5,34000,2/2/2017 19:13,169000,2/2/2017 19:10,C,350,AVoPISUYEp_4vUo2LSUm,Aircraft,800,,4/7/2021 11:22,357.6311111,242.8541343,-78.04894798,39.30595554,nan,"u""""Aircraft""""",1287.472
102,34000,34000,241.8,355,AAL1072,5,34000,2/2/2017 19:13,169000,2/2/2017 19:10,C,350,AVoPISUYEp_4vUo2LSUm,Aircraft,800,,4/7/2021 11:22,357.6311111,242.8541532,-78.05180676,39.30482134,nan,"u""""Aircraft""""",1287.472
103,34000,34000,241.8,355,AAL1072,5,34000,2/2/2017 19:13,169000,2/2/2017 19:10,C,350,AVoPISUYEp_4vUo2LSUm,Aircraft,800,,4/7/2021 11:22,357.6311111,242.8541361,-78.05466553,39.30368711,nan,"u""""Aircraft""""",1287.472
104,34000,34000,241.8,355,AAL1072,5,34000,2/2/2017 19:13,169000,2/2/2017 19:10,C,350,AVoPISUYEp_4vUo2LSUm,Aircraft,800,,4/7/2021 11:22,357.6311111,242.8541541,-78.05752431,39.30255287,nan,"u""""Aircraft""""",1287.472
105,34000,34000,241.8,355,AAL1072,5,34000,2/2/2017 19:13,169000,2/2/2017 19:10,C,350,AVoPISUYEp_4vUo2LSUm,Aircraft,800,,4/7/2021 11:22,357.6311111,242.854155,-78.06038308,39.30141861,nan,"u""""Aircraft""""",1287.472
106,34000,34000,241.8,355,AAL1072,5,34000,2/2/2017 19:13,169000,2/2/2017 19:10,C,350,AVoPISUYEp_4vUo2LSUm,Aircraft,800,,4/7/2021 11:22,357.6311111,242.8541388,-78.06324186,39.30028433,nan,"u""""Aircraft""""",1287.472
107,34000,34000,241.8,355,AAL1072,5,34000,2/2/2017 19:13,169000,2/2/2017 19:10,C,350,AVoPISUYEp_4vUo2LSUm,Aircraft,800,,4/7/2021 11:22,357.6311111,242.8541568,-78.06610063,39.29915004,nan,"u""""Aircraft""""",1287.472
108,34000,34000,241.8,355,AAL1072,5,34000,2/2/2017 19:13,169000,2/2/2017 19:10,C,350,AVoPISUYEp_4vUo2LSUm,Aircraft,800,,4/7/2021 11:22,357.6311111,242.8541397,-78.06895941,39.29801572,nan,"u""""Aircraft""""",1287.472
109,34000,34000,241.8,355,AAL1072,5,34000,2/2/2017 19:13,169000,2/2/2017 19:10,C,350,AVoPISUYEp_4vUo2LSUm,Aircraft,800,,4/7/2021 11:22,357.6311111,242.8541406,-78.07181818,39.29688139,nan,"u""""Aircraft""""",1287.472
110,34000,34000,241.8,355,AAL1072,5,34000,2/2/2017 19:13,169000,2/2/2017 19:10,C,350,AVoPISUYEp_4vUo2LSUm,Aircraft,800,,4/7/2021 11:22,357.6311111,242.8541543,-78.07467696,39.29574704,nan,"u""""Aircraft""""",1287.472
111,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:22,357.6311111,23.14510943,-77.13756723,38.46361309,nan,"u""""Aircraft""""",1287.472
112,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:22,357.6311111,23.14510943,-77.13630446,38.4659261,nan,"u""""Aircraft""""",1287.472
113,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:22,357.6311111,23.1450947,-77.13504169,38.46823904,nan,"u""""Aircraft""""",1287.472
114,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,23.1450947,-77.13377892,38.47055191,nan,"u""""Aircraft""""",1287.472
115,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,23.1450947,-77.13251615,38.4728647,nan,"u""""Aircraft""""",1287.472
116,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.25575973,-77.13125338,38.47517742,nan,"u""""Aircraft""""",1287.472
117,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,21.44907091,-77.12999061,38.47749006,nan,"u""""Aircraft""""",1287.472
118,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,21.44906505,-77.12877398,38.47981744,nan,"u""""Aircraft""""",1287.472
119,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,21.44906505,-77.1275992,38.48215818,nan,"u""""Aircraft""""",1287.472
120,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,21.44907091,-77.12642441,38.48449884,nan,"u""""Aircraft""""",1287.472
121,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,21.44906505,-77.12524963,38.48683943,nan,"u""""Aircraft""""",1287.472
122,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,21.44905599,-77.12407484,38.48917994,nan,"u""""Aircraft""""",1287.472
123,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,21.44906505,-77.12290006,38.49152037,nan,"u""""Aircraft""""",1287.472
124,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.60808029,-77.12172527,38.49386073,nan,"u""""Aircraft""""",1287.472
125,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.92214042,-77.12055049,38.49620101,nan,"u""""Aircraft""""",1287.472
126,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.92214894,-77.11931553,38.49852201,nan,"u""""Aircraft""""",1287.472
127,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.92215518,-77.11806427,38.50083773,nan,"u""""Aircraft""""",1287.472
128,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.92214894,-77.116813,38.50315338,nan,"u""""Aircraft""""",1287.472
129,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.92214042,-77.11556174,38.50546896,nan,"u""""Aircraft""""",1287.472
130,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.92214894,-77.11431047,38.50778446,nan,"u""""Aircraft""""",1287.472
131,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,23.53208559,-77.11305921,38.51009988,nan,"u""""Aircraft""""",1287.472
132,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,23.65363994,-77.11180794,38.51241523,nan,"u""""Aircraft""""",1287.472
133,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,23.65363351,-77.11052526,38.51471993,nan,"u""""Aircraft""""",1287.472
134,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,23.65363994,-77.10923633,38.51702244,nan,"u""""Aircraft""""",1287.472
135,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,23.65363994,-77.10794739,38.51932488,nan,"u""""Aircraft""""",1287.472
136,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,23.65363351,-77.10665845,38.52162725,nan,"u""""Aircraft""""",1287.472
137,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,23.64201063,-77.10536951,38.52392954,nan,"u""""Aircraft""""",1287.472
138,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,23.64201063,-77.10408057,38.52623176,nan,"u""""Aircraft""""",1287.472
139,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,23.64201063,-77.10279223,38.52853411,nan,"u""""Aircraft""""",1287.472
140,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,23.64201063,-77.101504,38.53083642,nan,"u""""Aircraft""""",1287.472
141,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,23.63982529,-77.10021577,38.53313867,nan,"u""""Aircraft""""",1287.472
142,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,23.63982529,-77.09892753,38.53544083,nan,"u""""Aircraft""""",1287.472
143,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,23.63982529,-77.0976393,38.53774293,nan,"u""""Aircraft""""",1287.472
144,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.38022219,-77.09635107,38.54004495,nan,"u""""Aircraft""""",1287.472
145,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.38020738,-77.09508591,38.54235455,nan,"u""""Aircraft""""",1287.472
146,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.38022829,-77.09386269,38.54467802,nan,"u""""Aircraft""""",1287.472
147,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.38020738,-77.09263947,38.54700141,nan,"u""""Aircraft""""",1287.472
148,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.38022829,-77.09141624,38.54932473,nan,"u""""Aircraft""""",1287.472
149,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.38022829,-77.09019302,38.55164797,nan,"u""""Aircraft""""",1287.472
150,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.38022829,-77.0889698,38.55397113,nan,"u""""Aircraft""""",1287.472
151,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.38022829,-77.08774594,38.55629401,nan,"u""""Aircraft""""",1287.472
152,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.42692349,-77.08652029,38.55861625,nan,"u""""Aircraft""""",1287.472
153,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.42691479,-77.08529465,38.56093841,nan,"u""""Aircraft""""",1287.472
154,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.42692171,-77.08406901,38.56326049,nan,"u""""Aircraft""""",1287.472
155,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.42692417,-77.08284337,38.5655825,nan,"u""""Aircraft""""",1287.472
156,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.6183026,-77.08161772,38.56790444,nan,"u""""Aircraft""""",1287.472
157,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.65661518,-77.08038384,38.57022362,nan,"u""""Aircraft""""",1287.472
158,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.6569434,-77.07914628,38.57254154,nan,"u""""Aircraft""""",1287.472
159,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.6569434,-77.07790873,38.57485938,nan,"u""""Aircraft""""",1287.472
160,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.6569434,-77.07667118,38.57717715,nan,"u""""Aircraft""""",1287.472
161,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.10125985,-77.07543362,38.57949485,nan,"u""""Aircraft""""",1287.472
162,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,21.60141113,-77.07419607,38.58181247,nan,"u""""Aircraft""""",1287.472
163,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,21.60141113,-77.07298738,38.58413919,nan,"u""""Aircraft""""",1287.472
164,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,21.60141113,-77.07180464,38.58647409,nan,"u""""Aircraft""""",1287.472
165,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,21.60141113,-77.07062191,38.58880891,nan,"u""""Aircraft""""",1287.472
166,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,21.60143864,-77.06943918,38.59114365,nan,"u""""Aircraft""""",1287.472
167,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,21.60141303,-77.06825645,38.59347832,nan,"u""""Aircraft""""",1287.472
168,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.30198858,-77.06707372,38.59581291,nan,"u""""Aircraft""""",1287.472
169,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.30203755,-77.06585498,38.59813609,nan,"u""""Aircraft""""",1287.472
170,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.30203755,-77.06463582,38.60045905,nan,"u""""Aircraft""""",1287.472
171,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,22.30203755,-77.06341665,38.60278194,nan,"u""""Aircraft""""",1287.472
172,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,19.55337635,-77.06219749,38.60510476,nan,"u""""Aircraft""""",1287.472
173,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:23,357.6311111,19.55338608,-77.06098561,38.60742967,nan,"u""""Aircraft""""",1287.472
174,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,19.55337635,-77.05991038,38.60979535,nan,"u""""Aircraft""""",1287.472
175,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,19.55338608,-77.05883515,38.61216095,nan,"u""""Aircraft""""",1287.472
176,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,19.55337635,-77.05775993,38.61452647,nan,"u""""Aircraft""""",1287.472
177,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,17.74357775,-77.0566847,38.61689191,nan,"u""""Aircraft""""",1287.472
178,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,15.28329151,-77.05560947,38.61925728,nan,"u""""Aircraft""""",1287.472
179,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,15.28330696,-77.05463105,38.62164629,nan,"u""""Aircraft""""",1287.472
180,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,15.28330274,-77.05378423,38.62406748,nan,"u""""Aircraft""""",1287.472
181,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,15.28329151,-77.0529374,38.62648859,nan,"u""""Aircraft""""",1287.472
182,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,15.28331425,-77.05209057,38.62890962,nan,"u""""Aircraft""""",1287.472
183,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,15.28328984,-77.05124374,38.63133056,nan,"u""""Aircraft""""",1287.472
184,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,15.28331997,-77.05039691,38.63375142,nan,"u""""Aircraft""""",1287.472
185,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,15.28328636,-77.04955008,38.6361722,nan,"u""""Aircraft""""",1287.472
186,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,13.98213078,-77.04870325,38.6385929,nan,"u""""Aircraft""""",1287.472
187,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,12.72090495,-77.04791133,38.64102421,nan,"u""""Aircraft""""",1287.472
188,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,12.72080603,-77.0472039,38.6434719,nan,"u""""Aircraft""""",1287.472
189,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,12.72080603,-77.04649647,38.6459195,nan,"u""""Aircraft""""",1287.472
190,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,12.72080603,-77.04578904,38.64836702,nan,"u""""Aircraft""""",1287.472
191,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,12.72082299,-77.04516699,38.6508277,nan,"u""""Aircraft""""",1287.472
192,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,9.739415029,-77.04462352,38.65330047,nan,"u""""Aircraft""""",1287.472
193,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,9.739398616,-77.04408004,38.65577316,nan,"u""""Aircraft""""",1287.472
194,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,9.739406103,-77.04353657,38.65824576,nan,"u""""Aircraft""""",1287.472
195,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,9.739389043,-77.04299309,38.66071827,nan,"u""""Aircraft""""",1287.472
196,6600,500,65.62962963,277,AAL1227,27,3274.074074,2/2/2017 19:44,427000,2/2/2017 19:37,D,128,AVoPH-afEp_4vUo2LNg1,Aircraft,800,,4/7/2021 11:24,357.6311111,9.657587169,-77.04244961,38.66319071,nan,"u""""Aircraft""""",1287.472
