OID_,ident,DateTimeSim,POINT_X,POINT_Y
17221,DAL1208,4/7/2021 11:37:01,-76.49975195,38.64057111
17506,DAL1669,4/7/2021 11:37:01,-77.22106875,38.9947521
18292,DLH418,4/7/2021 11:37:01,-77.36303963,39.38848075
18641,DPJ70,4/7/2021 11:37:01,-77.71663861,39.45035556
15452,DAL2042,4/7/2021 11:37:02,-76.14156845,39.22362294
15859,AWI4119,4/7/2021 11:37:02,-77.00785541,38.6470615
16857,DAL2420,4/7/2021 11:37:02,-77.17108379,38.92416323
17222,DAL1208,4/7/2021 11:37:02,-76.49753759,38.64238913
17507,DAL1669,4/7/2021 11:37:02,-77.22373539,38.99607734
18293,DLH418,4/7/2021 11:37:02,-77.36300555,39.38599791
18642,DPJ70,4/7/2021 11:37:02,-77.71342603,39.45033841
15453,DAL2042,4/7/2021 11:37:03,-76.1394516,39.22549504
15860,AWI4119,4/7/2021 11:37:03,-77.01081014,38.64804652
16858,DAL2420,4/7/2021 11:37:03,-77.17317246,38.92226414
17223,DAL1208,4/7/2021 11:37:03,-76.49532322,38.64420711
17508,DAL1669,4/7/2021 11:37:03,-77.22694619,38.99599245
18294,DLH418,4/7/2021 11:37:03,-77.36297147,39.38351498
18643,DPJ70,4/7/2021 11:37:03,-77.71021346,39.45032127
15454,DAL2042,4/7/2021 11:37:04,-76.13733475,39.22736709
15861,AWI4119,4/7/2021 11:37:04,-77.01376487,38.64903154
16859,DAL2420,4/7/2021 11:37:04,-77.17526112,38.92036499
17224,DAL1208,4/7/2021 11:37:04,-76.49310886,38.64602503
17509,DAL1669,4/7/2021 11:37:04,-77.23015699,38.99590756
18295,DLH418,4/7/2021 11:37:04,-77.3629374,39.38103196
18644,DPJ70,4/7/2021 11:37:04,-77.70700088,39.45030413
15455,DAL2042,4/7/2021 11:37:05,-76.1352179,39.22923909
15862,AWI4119,4/7/2021 11:37:05,-77.01667,38.65004212
16860,DAL2420,4/7/2021 11:37:05,-77.17734979,38.9184658
17225,DAL1208,4/7/2021 11:37:05,-76.4908945,38.64784291
17510,DAL1669,4/7/2021 11:37:05,-77.23336778,38.99582267
18296,DLH418,4/7/2021 11:37:05,-77.36290332,39.37854885
18645,DPJ70,4/7/2021 11:37:05,-77.7037883,39.45028699
15456,DAL2042,4/7/2021 11:37:06,-76.13310104,39.23111104
15863,AWI4119,4/7/2021 11:37:06,-77.01667,38.65255108
16861,DAL2420,4/7/2021 11:37:06,-77.17943845,38.91656655
17226,DAL1208,4/7/2021 11:37:06,-76.48868013,38.64966075
17511,DAL1669,4/7/2021 11:37:06,-77.23657858,38.99573778
18297,DLH418,4/7/2021 11:37:06,-77.36286924,39.37606566
18646,DPJ70,4/7/2021 11:37:06,-77.70057572,39.45026985
15457,DAL2042,4/7/2021 11:37:07,-76.13098419,39.23298293
15864,AWI4119,4/7/2021 11:37:07,-77.01667,38.65505995
16862,DAL2420,4/7/2021 11:37:07,-77.18152712,38.91466725
17227,DAL1208,4/7/2021 11:37:07,-76.48646577,38.65147854
17512,DAL1669,4/7/2021 11:37:07,-77.23978938,38.99565289
18298,DLH418,4/7/2021 11:37:07,-77.36283516,39.37358238
18647,DPJ70,4/7/2021 11:37:07,-77.69736314,39.45025271
15458,DAL2042,4/7/2021 11:37:08,-76.12886734,39.23485478
15865,AWI4119,4/7/2021 11:37:08,-77.01667,38.65756874
16863,DAL2420,4/7/2021 11:37:08,-77.18361578,38.9127679
17228,DAL1208,4/7/2021 11:37:08,-76.48425141,38.65329628
17513,DAL1669,4/7/2021 11:37:08,-77.24300018,38.995568
18299,DLH418,4/7/2021 11:37:08,-77.36280108,39.37109901
18648,DPJ70,4/7/2021 11:37:08,-77.69415056,39.45023557
15459,DAL2042,4/7/2021 11:37:09,-76.12675049,39.23672658
15866,AWI4119,4/7/2021 11:37:09,-77.01667,38.66007743
16864,DAL2420,4/7/2021 11:37:09,-77.18570444,38.9108685
17229,DAL1208,4/7/2021 11:37:09,-76.48203704,38.65511398
17514,DAL1669,4/7/2021 11:37:09,-77.24621097,38.9954831
18300,DLH418,4/7/2021 11:37:09,-77.36276128,39.3686156
18649,DPJ70,4/7/2021 11:37:09,-77.69093799,39.45021843
15460,DAL2042,4/7/2021 11:37:10,-76.12463364,39.23859833
15867,AWI4119,4/7/2021 11:37:10,-77.01667,38.66258604
16865,DAL2420,4/7/2021 11:37:10,-77.18779311,38.90896905
17230,DAL1208,4/7/2021 11:37:10,-76.47982268,38.65693163
17515,DAL1669,4/7/2021 11:37:10,-77.24942177,38.99539821
18301,DLH418,4/7/2021 11:37:10,-77.36272128,39.3661321
18650,DPJ70,4/7/2021 11:37:10,-77.68772541,39.45020129
15461,DAL2042,4/7/2021 11:37:11,-76.12251678,39.24047002
15868,AWI4119,4/7/2021 11:37:11,-77.01667,38.66509456
16866,DAL2420,4/7/2021 11:37:11,-77.18988177,38.90706955
17231,DAL1208,4/7/2021 11:37:11,-76.47760832,38.65874923
17516,DAL1669,4/7/2021 11:37:11,-77.25263183,38.99533645
18302,DLH418,4/7/2021 11:37:11,-77.36268128,39.36364852
18651,DPJ70,4/7/2021 11:37:11,-77.68451283,39.45018415
15462,DAL2042,4/7/2021 11:37:12,-76.12039993,39.24234167
15869,AWI4119,4/7/2021 11:37:12,-77.01667,38.667603
16867,DAL2420,4/7/2021 11:37:12,-77.19197044,38.90517
17232,DAL1208,4/7/2021 11:37:12,-76.47539395,38.66056679
17517,DAL1669,4/7/2021 11:37:12,-77.2558332,38.99554554
18303,DLH418,4/7/2021 11:37:12,-77.36264128,39.36116485
18652,DPJ70,4/7/2021 11:37:12,-77.68130025,39.45016701
15463,DAL2042,4/7/2021 11:37:13,-76.11828308,39.24421327
15870,AWI4119,4/7/2021 11:37:13,-77.01667,38.67011134
16868,DAL2420,4/7/2021 11:37:13,-77.1940591,38.9032704
17233,DAL1208,4/7/2021 11:37:13,-76.47317959,38.6623843
17518,DAL1669,4/7/2021 11:37:13,-77.25903457,38.99575463
18304,DLH418,4/7/2021 11:37:13,-77.36260129,39.35868109
18653,DPJ70,4/7/2021 11:37:13,-77.67808767,39.45014986
15464,DAL2042,4/7/2021 11:37:14,-76.11616623,39.24608482
15871,AWI4119,4/7/2021 11:37:14,-77.01667,38.6726196
16869,DAL2420,4/7/2021 11:37:14,-77.19614777,38.90137074
17234,DAL1208,4/7/2021 11:37:14,-76.47096523,38.66420177
17519,DAL1669,4/7/2021 11:37:14,-77.26223594,38.99596372
18305,DLH418,4/7/2021 11:37:14,-77.36256129,39.35619724
18654,DPJ70,4/7/2021 11:37:14,-77.67487509,39.45013272
15465,DAL2042,4/7/2021 11:37:15,-76.11404938,39.24795632
15872,AWI4119,4/7/2021 11:37:15,-77.01667,38.67512777
16870,DAL2420,4/7/2021 11:37:15,-77.19823643,38.89947104
17235,DAL1208,4/7/2021 11:37:15,-76.46875086,38.66601919
17520,DAL1669,4/7/2021 11:37:15,-77.26543731,38.99617281
18306,DLH418,4/7/2021 11:37:15,-77.36252129,39.35371331
18655,DPJ70,4/7/2021 11:37:15,-77.67166252,39.45011558
15466,DAL2042,4/7/2021 11:37:16,-76.11193253,39.24982777
15873,AWI4119,4/7/2021 11:37:16,-77.01667,38.67763585
16871,DAL2420,4/7/2021 11:37:16,-77.20032509,38.89757128
17236,DAL1208,4/7/2021 11:37:16,-76.4665365,38.66783656
17521,DAL1669,4/7/2021 11:37:16,-77.26863868,38.99638189
18307,DLH418,4/7/2021 11:37:16,-77.36247265,39.35122941
18656,DPJ70,4/7/2021 11:37:16,-77.66844994,39.45009844
15467,DAL2042,4/7/2021 11:37:17,-76.10981567,39.25169916
15874,AWI4119,4/7/2021 11:37:17,-77.01667,38.68014384
16872,DAL2420,4/7/2021 11:37:17,-77.20241376,38.89567148
17237,DAL1208,4/7/2021 11:37:17,-76.46432214,38.66965389
17522,DAL1669,4/7/2021 11:37:17,-77.27184005,38.99659098
18308,DLH418,4/7/2021 11:37:17,-77.36239295,39.34874587
18657,DPJ70,4/7/2021 11:37:17,-77.66523736,39.4500813
15468,DAL2042,4/7/2021 11:37:18,-76.10769882,39.25357051
15875,AWI4119,4/7/2021 11:37:18,-77.01667,38.68265175
16873,DAL2420,4/7/2021 11:37:18,-77.20450242,38.89377162
17238,DAL1208,4/7/2021 11:37:18,-76.46210777,38.67147117
17523,DAL1669,4/7/2021 11:37:18,-77.27504142,38.99680007
18309,DLH418,4/7/2021 11:37:18,-77.36231325,39.34626224
18658,DPJ70,4/7/2021 11:37:18,-77.66202478,39.45006416
15469,DAL2042,4/7/2021 11:37:19,-76.10558197,39.25544181
15876,AWI4119,4/7/2021 11:37:19,-77.01667,38.68515957
16874,DAL2420,4/7/2021 11:37:19,-77.20659109,38.89187171
17239,DAL1208,4/7/2021 11:37:19,-76.45989341,38.67328841
17524,DAL1669,4/7/2021 11:37:19,-77.27824279,38.99700915
18310,DLH418,4/7/2021 11:37:19,-77.36223355,39.34377852
18659,DPJ70,4/7/2021 11:37:19,-77.6588122,39.45004702
15470,DAL2042,4/7/2021 11:37:20,-76.10346512,39.25731306
15877,AWI4119,4/7/2021 11:37:20,-77.01667,38.6876673
16875,DAL2420,4/7/2021 11:37:20,-77.20867975,38.88997175
17240,DAL1208,4/7/2021 11:37:20,-76.45767905,38.67510559
17525,DAL1669,4/7/2021 11:37:20,-77.28144416,38.99721824
18311,DLH418,4/7/2021 11:37:20,-77.36215385,39.34129471
18660,DPJ70,4/7/2021 11:37:20,-77.65559962,39.45002988
15471,DAL2042,4/7/2021 11:37:21,-76.10134827,39.25918426
15878,AWI4119,4/7/2021 11:37:21,-77.01667,38.69017494
16876,DAL2420,4/7/2021 11:37:21,-77.21076842,38.88807174
17241,DAL1208,4/7/2021 11:37:21,-76.45546468,38.67692274
17526,DAL1669,4/7/2021 11:37:21,-77.28464553,38.99742732
18312,DLH418,4/7/2021 11:37:21,-77.36207414,39.33881082
18661,DPJ70,4/7/2021 11:37:21,-77.65238705,39.45001274
15472,DAL2042,4/7/2021 11:37:22,-76.09923142,39.26105541
15879,AWI4119,4/7/2021 11:37:22,-77.01667,38.69268249
16877,DAL2420,4/7/2021 11:37:22,-77.21285708,38.88617168
17242,DAL1208,4/7/2021 11:37:22,-76.45325032,38.67873983
17527,DAL1669,4/7/2021 11:37:22,-77.2878469,38.99763641
18313,DLH418,4/7/2021 11:37:22,-77.36199626,39.33632681
18662,DPJ70,4/7/2021 11:37:22,-77.6491745,39.44999309
15473,DAL2042,4/7/2021 11:37:23,-76.09711456,39.26292651
15880,AWI4119,4/7/2021 11:37:23,-77.01667,38.69518996
16878,DAL2420,4/7/2021 11:37:23,-77.21494575,38.88427157
17243,DAL1208,4/7/2021 11:37:23,-76.45103596,38.68055689
17528,DAL1669,4/7/2021 11:37:23,-77.29104827,38.99784549
18314,DLH418,4/7/2021 11:37:23,-77.36194267,39.33384232
18663,DPJ70,4/7/2021 11:37:23,-77.64596203,39.44996621
15474,DAL2042,4/7/2021 11:37:24,-76.09499771,39.26479756
15881,AWI4119,4/7/2021 11:37:24,-77.01667,38.69769734
16879,DAL2420,4/7/2021 11:37:24,-77.21703441,38.88237141
17244,DAL1208,4/7/2021 11:37:24,-76.44882159,38.68237389
17529,DAL1669,4/7/2021 11:37:24,-77.29424964,38.99805458
18315,DLH418,4/7/2021 11:37:24,-77.36188908,39.33135774
18664,DPJ70,4/7/2021 11:37:24,-77.64274957,39.44993933
15475,DAL2042,4/7/2021 11:37:25,-76.09288086,39.26666855
15882,AWI4119,4/7/2021 11:37:25,-77.01667,38.70020463
16880,DAL2420,4/7/2021 11:37:25,-77.21912307,38.8804712
17245,DAL1208,4/7/2021 11:37:25,-76.44660723,38.68419085
17530,DAL1669,4/7/2021 11:37:25,-77.29745101,38.99826366
18316,DLH418,4/7/2021 11:37:25,-77.36183549,39.32887308
18665,DPJ70,4/7/2021 11:37:25,-77.6395371,39.44991245
15476,DAL2042,4/7/2021 11:37:26,-76.09076401,39.2685395
15883,AWI4119,4/7/2021 11:37:26,-77.01667,38.70271183
16881,DAL2420,4/7/2021 11:37:26,-77.22121174,38.87857093
17246,DAL1208,4/7/2021 11:37:26,-76.44439287,38.68600776
17531,DAL1669,4/7/2021 11:37:26,-77.30065239,38.99847274
18317,DLH418,4/7/2021 11:37:26,-77.3617819,39.32638832
18666,DPJ70,4/7/2021 11:37:26,-77.63632463,39.44988557
15477,DAL2042,4/7/2021 11:37:27,-76.08864716,39.2704104
15884,AWI4119,4/7/2021 11:37:27,-77.01667,38.70521894
16882,DAL2420,4/7/2021 11:37:27,-77.2233004,38.87667062
17247,DAL1208,4/7/2021 11:37:27,-76.4421785,38.68782463
17532,DAL1669,4/7/2021 11:37:27,-77.30385376,38.99868182
18318,DLH418,4/7/2021 11:37:27,-77.36172831,39.32390348
18667,DPJ70,4/7/2021 11:37:27,-77.63311217,39.44985868
15478,DAL2042,4/7/2021 11:37:28,-76.0865303,39.27228125
15885,AWI4119,4/7/2021 11:37:28,-77.01667,38.70772597
16883,DAL2420,4/7/2021 11:37:28,-77.22538907,38.87477025
17248,DAL1208,4/7/2021 11:37:28,-76.43996414,38.68964145
17533,DAL1669,4/7/2021 11:37:28,-77.30705513,38.9988909
18319,DLH418,4/7/2021 11:37:28,-77.36167472,39.32141855
18668,DPJ70,4/7/2021 11:37:28,-77.6298997,39.4498318
15479,DAL2042,4/7/2021 11:37:29,-76.08441345,39.27415205
15886,AWI4119,4/7/2021 11:37:29,-77.01667,38.71023291
16884,DAL2420,4/7/2021 11:37:29,-77.22747773,38.87286984
17249,DAL1208,4/7/2021 11:37:29,-76.43774978,38.69145822
17534,DAL1669,4/7/2021 11:37:29,-77.3102565,38.99909998
18320,DLH418,4/7/2021 11:37:29,-77.36162113,39.31893353
18669,DPJ70,4/7/2021 11:37:29,-77.62668723,39.44980492
15480,DAL2042,4/7/2021 11:37:30,-76.0822966,39.2760228
15887,AWI4119,4/7/2021 11:37:30,-77.01667,38.71273976
16885,DAL2420,4/7/2021 11:37:30,-77.2295664,38.87096937
17250,DAL1208,4/7/2021 11:37:30,-76.43553541,38.69327495
17535,DAL1669,4/7/2021 11:37:30,-77.31345787,38.99930906
18321,DLH418,4/7/2021 11:37:30,-77.36156754,39.31644842
18670,DPJ70,4/7/2021 11:37:30,-77.62347477,39.44977804
15481,DAL2042,4/7/2021 11:37:31,-76.08017975,39.2778935
15888,AWI4119,4/7/2021 11:37:31,-77.01667,38.71524652
16886,DAL2420,4/7/2021 11:37:31,-77.23165506,38.86906885
17251,DAL1208,4/7/2021 11:37:31,-76.43332105,38.69509163
17536,DAL1669,4/7/2021 11:37:31,-77.31665924,38.99951814
18322,DLH418,4/7/2021 11:37:31,-77.36151395,39.31396323
18671,DPJ70,4/7/2021 11:37:31,-77.6202623,39.44975116
15482,DAL2042,4/7/2021 11:37:32,-76.0780629,39.27976415
15889,AWI4119,4/7/2021 11:37:32,-77.01667,38.7177532
16887,DAL2420,4/7/2021 11:37:32,-77.23374372,38.86716829
17252,DAL1208,4/7/2021 11:37:32,-76.43110669,38.69690827
17537,DAL1669,4/7/2021 11:37:32,-77.31986061,38.99972722
18323,DLH418,4/7/2021 11:37:32,-77.36144382,39.31147819
18672,DPJ70,4/7/2021 11:37:32,-77.61704983,39.44972428
15483,DAL2042,4/7/2021 11:37:33,-76.07594604,39.28163475
15890,AWI4119,4/7/2021 11:37:33,-77.01667,38.72025979
16888,DAL2420,4/7/2021 11:37:33,-77.23583239,38.86526767
17253,DAL1208,4/7/2021 11:37:33,-76.42889232,38.69872486
17538,DAL1669,4/7/2021 11:37:33,-77.32277892,39.0003795
18324,DLH418,4/7/2021 11:37:33,-77.36137238,39.30899309
18673,DPJ70,4/7/2021 11:37:33,-77.61383737,39.4496974
15484,DAL2042,4/7/2021 11:37:34,-76.07382919,39.2835053
15891,AWI4119,4/7/2021 11:37:34,-77.01667,38.72276628
16889,DAL2420,4/7/2021 11:37:34,-77.23792105,38.863367
17254,DAL1208,4/7/2021 11:37:34,-76.42667796,38.7005414
17539,DAL1669,4/7/2021 11:37:34,-77.32492903,39.00223458
18325,DLH418,4/7/2021 11:37:34,-77.36130093,39.3065079
18674,DPJ70,4/7/2021 11:37:34,-77.6106249,39.44967051
15485,DAL2042,4/7/2021 11:37:35,-76.07171234,39.2853758
15892,AWI4119,4/7/2021 11:37:35,-77.01667,38.7252727
16890,DAL2420,4/7/2021 11:37:35,-77.24000972,38.86146627
17255,DAL1208,4/7/2021 11:37:35,-76.4244636,38.7023579
17540,DAL1669,4/7/2021 11:37:35,-77.32707913,39.00408961
18326,DLH418,4/7/2021 11:37:35,-77.36122949,39.30402262
18675,DPJ70,4/7/2021 11:37:35,-77.60741244,39.44964363
15486,DAL2042,4/7/2021 11:37:36,-76.06959549,39.28724625
15893,AWI4119,4/7/2021 11:37:36,-77.01667,38.72777902
16891,DAL2420,4/7/2021 11:37:36,-77.24209838,38.8595655
17256,DAL1208,4/7/2021 11:37:36,-76.42224923,38.70417435
17541,DAL1669,4/7/2021 11:37:36,-77.32922924,39.0059446
18327,DLH418,4/7/2021 11:37:36,-77.36115804,39.30153725
18676,DPJ70,4/7/2021 11:37:36,-77.60419997,39.44961675
15487,DAL2042,4/7/2021 11:37:37,-76.06747864,39.28911665
15894,AWI4119,4/7/2021 11:37:37,-77.01667,38.73028525
16892,DAL2420,4/7/2021 11:37:37,-77.24418705,38.85766468
17257,DAL1208,4/7/2021 11:37:37,-76.42002622,38.70598423
17542,DAL1669,4/7/2021 11:37:37,-77.33137934,39.00779954
18328,DLH418,4/7/2021 11:37:37,-77.3610866,39.29905179
18677,DPJ70,4/7/2021 11:37:37,-77.6009875,39.44958987
15488,DAL2042,4/7/2021 11:37:38,-76.06536179,39.29098699
15895,AWI4119,4/7/2021 11:37:38,-77.01667,38.7327914
16893,DAL2420,4/7/2021 11:37:38,-77.24627926,38.85576618
17258,DAL1208,4/7/2021 11:37:38,-76.41777537,38.70777307
17543,DAL1669,4/7/2021 11:37:38,-77.33352945,39.00965443
18329,DLH418,4/7/2021 11:37:38,-77.36101515,39.29656625
18678,DPJ70,4/7/2021 11:37:38,-77.59777504,39.44956299
15489,DAL2042,4/7/2021 11:37:39,-76.06324493,39.29285729
15896,AWI4119,4/7/2021 11:37:39,-77.01730428,38.73523423
16894,DAL2420,4/7/2021 11:37:39,-77.24837538,38.85387024
17259,DAL1208,4/7/2021 11:37:39,-76.41552452,38.70956187
17544,DAL1669,4/7/2021 11:37:39,-77.33567955,39.01150927
18330,DLH418,4/7/2021 11:37:39,-77.36094371,39.29408062
18679,DPJ70,4/7/2021 11:37:39,-77.59456257,39.44953611
15490,DAL2042,4/7/2021 11:37:40,-76.06112808,39.29472754
15897,AWI4119,4/7/2021 11:37:40,-77.01811219,38.73765968
16895,DAL2420,4/7/2021 11:37:40,-77.2504715,38.85197425
17260,DAL1208,4/7/2021 11:37:40,-76.41327368,38.71135062
17545,DAL1669,4/7/2021 11:37:40,-77.33782966,39.01336406
18331,DLH418,4/7/2021 11:37:40,-77.36086565,39.29159502
18680,DPJ70,4/7/2021 11:37:40,-77.5913501,39.44950922
15491,DAL2042,4/7/2021 11:37:41,-76.05901123,39.29659774
15898,AWI4119,4/7/2021 11:37:41,-77.0189201,38.74008503
16896,DAL2420,4/7/2021 11:37:41,-77.25256762,38.85007821
17261,DAL1208,4/7/2021 11:37:41,-76.41102283,38.71313933
17546,DAL1669,4/7/2021 11:37:41,-77.33998256,39.01521678
18332,DLH418,4/7/2021 11:37:41,-77.36077718,39.28910954
18681,DPJ70,4/7/2021 11:37:41,-77.58813764,39.44948234
15492,DAL2042,4/7/2021 11:37:41,-76.05689438,39.29846789
15899,AWI4119,4/7/2021 11:37:41,-77.01972801,38.74251031
16897,DAL2420,4/7/2021 11:37:41,-77.25466374,38.84818211
17262,DAL1208,4/7/2021 11:37:41,-76.40877198,38.71492799
17547,DAL1669,4/7/2021 11:37:41,-77.34220819,39.01701689
18333,DLH418,4/7/2021 11:37:41,-77.3606887,39.28662397
18682,DPJ70,4/7/2021 11:37:41,-77.58492517,39.44945546
15493,DAL2042,4/7/2021 11:37:42,-76.05477753,39.30033799
15900,AWI4119,4/7/2021 11:37:42,-77.02053591,38.74493551
16898,DAL2420,4/7/2021 11:37:42,-77.25675986,38.84628597
17263,DAL1208,4/7/2021 11:37:42,-76.40652113,38.71671661
17548,DAL1669,4/7/2021 11:37:42,-77.34443381,39.01881696
18334,DLH418,4/7/2021 11:37:42,-77.36060023,39.28413831
18683,DPJ70,4/7/2021 11:37:42,-77.58171271,39.44942858
15494,DAL2042,4/7/2021 11:37:43,-76.05266067,39.30220804
15901,AWI4119,4/7/2021 11:37:43,-77.02134382,38.74736062
16899,DAL2420,4/7/2021 11:37:43,-77.25885598,38.84438978
17264,DAL1208,4/7/2021 11:37:43,-76.40427029,38.71850519
17549,DAL1669,4/7/2021 11:37:43,-77.34665943,39.02061698
18335,DLH418,4/7/2021 11:37:43,-77.36051175,39.28165257
18684,DPJ70,4/7/2021 11:37:43,-77.57850024,39.4494017
15495,DAL2042,4/7/2021 11:37:44,-76.05054382,39.30407804
15902,AWI4119,4/7/2021 11:37:44,-77.02215173,38.74978565
16900,DAL2420,4/7/2021 11:37:44,-77.2609521,38.84249353
17265,DAL1208,4/7/2021 11:37:44,-76.40201944,38.72029372
17550,DAL1669,4/7/2021 11:37:44,-77.34888506,39.02241696
18336,DLH418,4/7/2021 11:37:44,-77.36042328,39.27916673
18685,DPJ70,4/7/2021 11:37:44,-77.57528777,39.44937482
15496,DAL2042,4/7/2021 11:37:45,-76.04842697,39.30594799
15903,AWI4119,4/7/2021 11:37:45,-77.02295964,38.75221059
16901,DAL2420,4/7/2021 11:37:45,-77.26304822,38.84059724
17266,DAL1208,4/7/2021 11:37:45,-76.39976859,38.7220822
17551,DAL1669,4/7/2021 11:37:45,-77.35111068,39.02421689
18337,DLH418,4/7/2021 11:37:45,-77.3603348,39.27668081
18686,DPJ70,4/7/2021 11:37:45,-77.57207531,39.44934793
15904,AWI4119,4/7/2021 11:37:46,-77.02376755,38.75463546
16902,DAL2420,4/7/2021 11:37:46,-77.26514433,38.83870089
17267,DAL1208,4/7/2021 11:37:46,-76.39751775,38.72387064
17552,DAL1669,4/7/2021 11:37:46,-77.3533363,39.02601677
18338,DLH418,4/7/2021 11:37:46,-77.36024633,39.2741948
18687,DPJ70,4/7/2021 11:37:46,-77.56886284,39.44932105
15905,AWI4119,4/7/2021 11:37:47,-77.02457546,38.75706024
16903,DAL2420,4/7/2021 11:37:47,-77.26724045,38.8368045
17268,DAL1208,4/7/2021 11:37:47,-76.3952669,38.72565903
17553,DAL1669,4/7/2021 11:37:47,-77.35556193,39.02781661
18339,DLH418,4/7/2021 11:37:47,-77.36016089,39.27170865
18688,DPJ70,4/7/2021 11:37:47,-77.56565037,39.44929417
15906,AWI4119,4/7/2021 11:37:48,-77.02538337,38.75948494
16904,DAL2420,4/7/2021 11:37:48,-77.26933657,38.83490805
17269,DAL1208,4/7/2021 11:37:48,-76.39301605,38.72744738
17554,DAL1669,4/7/2021 11:37:48,-77.35773139,39.02965714
18340,DLH418,4/7/2021 11:37:48,-77.36009456,39.26922205
18689,DPJ70,4/7/2021 11:37:48,-77.56243791,39.44926729
15907,AWI4119,4/7/2021 11:37:49,-77.02619128,38.76190956
16905,DAL2420,4/7/2021 11:37:49,-77.27143269,38.83301155
17270,DAL1208,4/7/2021 11:37:49,-76.39076521,38.72923569
17555,DAL1669,4/7/2021 11:37:49,-77.35989079,39.03150492
18341,DLH418,4/7/2021 11:37:49,-77.36002822,39.26673536
18690,DPJ70,4/7/2021 11:37:49,-77.55922544,39.44924041
15908,AWI4119,4/7/2021 11:37:50,-77.02699919,38.76433409
16906,DAL2420,4/7/2021 11:37:50,-77.27352881,38.831115
17271,DAL1208,4/7/2021 11:37:50,-76.38851436,38.73102395
17556,DAL1669,4/7/2021 11:37:50,-77.3620502,39.03335266
18342,DLH418,4/7/2021 11:37:50,-77.35996189,39.26424858
18691,DPJ70,4/7/2021 11:37:50,-77.55601297,39.44921352
15909,AWI4119,4/7/2021 11:37:51,-77.0278071,38.76675855
16907,DAL2420,4/7/2021 11:37:51,-77.27562493,38.82921841
17272,DAL1208,4/7/2021 11:37:51,-76.38626351,38.73281217
17557,DAL1669,4/7/2021 11:37:51,-77.3642096,39.03520035
18343,DLH418,4/7/2021 11:37:51,-77.35989555,39.26176172
18692,DPJ70,4/7/2021 11:37:51,-77.55280051,39.44918664
15910,AWI4119,4/7/2021 11:37:52,-77.02861501,38.76918292
16908,DAL2420,4/7/2021 11:37:52,-77.27772105,38.82732176
17273,DAL1208,4/7/2021 11:37:52,-76.38401267,38.73460034
17558,DAL1669,4/7/2021 11:37:52,-77.36636901,39.03704798
18344,DLH418,4/7/2021 11:37:52,-77.35982922,39.25927476
18693,DPJ70,4/7/2021 11:37:52,-77.54958804,39.44915976
15911,AWI4119,4/7/2021 11:37:53,-77.02942292,38.77160721
16909,DAL2420,4/7/2021 11:37:53,-77.27981717,38.82542506
17274,DAL1208,4/7/2021 11:37:53,-76.38176182,38.73638846
17559,DAL1669,4/7/2021 11:37:53,-77.36852841,39.03889557
18345,DLH418,4/7/2021 11:37:53,-77.35976289,39.25678772
18694,DPJ70,4/7/2021 11:37:53,-77.54637558,39.44913288
15912,AWI4119,4/7/2021 11:37:54,-77.03023083,38.77403141
16910,DAL2420,4/7/2021 11:37:54,-77.28191329,38.82352831
17275,DAL1208,4/7/2021 11:37:54,-76.37951097,38.73817655
17560,DAL1669,4/7/2021 11:37:54,-77.37068782,39.04074312
18346,DLH418,4/7/2021 11:37:54,-77.35969655,39.25430059
18695,DPJ70,4/7/2021 11:37:54,-77.54316311,39.449106
15913,AWI4119,4/7/2021 11:37:55,-77.03103874,38.77645554
16911,DAL2420,4/7/2021 11:37:55,-77.28400941,38.82163151
17276,DAL1208,4/7/2021 11:37:55,-76.37726012,38.73996458
17561,DAL1669,4/7/2021 11:37:55,-77.37284722,39.04259061
18347,DLH418,4/7/2021 11:37:55,-77.3596365,39.25181328
18696,DPJ70,4/7/2021 11:37:55,-77.53995064,39.44907912
15914,AWI4119,4/7/2021 11:37:56,-77.03184665,38.77887958
16912,DAL2420,4/7/2021 11:37:56,-77.28610552,38.81973466
17277,DAL1208,4/7/2021 11:37:56,-76.37500928,38.74175258
17562,DAL1669,4/7/2021 11:37:56,-77.37500663,39.04443805
18348,DLH418,4/7/2021 11:37:56,-77.35957853,39.24932585
18697,DPJ70,4/7/2021 11:37:56,-77.53673818,39.44905223
15915,AWI4119,4/7/2021 11:37:57,-77.03265455,38.78130353
16913,DAL2420,4/7/2021 11:37:57,-77.28820164,38.81783775
17278,DAL1208,4/7/2021 11:37:57,-76.37275843,38.74354052
17563,DAL1669,4/7/2021 11:37:57,-77.37716603,39.04628545
18349,DLH418,4/7/2021 11:37:57,-77.35952056,39.24683833
18698,DPJ70,4/7/2021 11:37:57,-77.53352571,39.44902535
15916,AWI4119,4/7/2021 11:37:58,-77.03313885,38.78371262
16914,DAL2420,4/7/2021 11:37:58,-77.29029776,38.8159408
17279,DAL1208,4/7/2021 11:37:58,-76.37050758,38.74532843
17564,DAL1669,4/7/2021 11:37:58,-77.37932544,39.0481328
18350,DLH418,4/7/2021 11:37:58,-77.35946259,39.24435072
18699,DPJ70,4/7/2021 11:37:58,-77.53031324,39.44899847
15917,AWI4119,4/7/2021 11:37:59,-77.03197302,38.78604618
16915,DAL2420,4/7/2021 11:37:59,-77.29239388,38.8140438
17280,DAL1208,4/7/2021 11:37:59,-76.36825674,38.74711628
17565,DAL1669,4/7/2021 11:37:59,-77.38148484,39.0499801
18351,DLH418,4/7/2021 11:37:59,-77.35940463,39.24186303
